crime_count_500m,violent_count_500m,PIN
53,0,3856905525
84,6,2979800415
62,3,7891600246
15,0,1102000260
292,27,3624039141
0,0,1180000065
16,0,9357001010
218,20,4310702895
0,0,9141100175
10,1,1370802090
26,1,8815400805
0,0,8148600125
9,0,2391601885
18,0,6381501410
86,3,5016000080
50,0,3226049262
0,0,5482700016
81,4,2716600080
57,6,0567000502
26,2,9842300441
77,3,9209900150
53,1,5101404605
115,12,0546001010
63,7,1105000380
0,0,9159700065
294,16,1495300499
34,2,6056100265
0,0,2634500080
0,0,8019200646
83,5,3047700183
87,15,1105000777
116,16,3300701625
0,0,6448600140
11,0,5364200540
86,3,9209900355
44,3,1861400117
11,0,4058801485
0,0,3810000103
213,17,7132300542
77,7,3052700311
50,3,9294300035
222,24,7899800849
0,0,2297410020
60,6,7652400110
155,19,3448000194
193,5,4232401115
24,0,2652500095
173,24,7950300765
175,20,9834201211
70,3,5100401711
0,0,3754500565
47,1,2491200360
73,2,5101402393
11,0,0923000460
38,0,8900000090
210,37,2597660030
60,2,0148000205
19,1,0603001215
17,0,2487201275
169,6,0164000220
28,3,5248800590
15,1,6381500520
87,5,5016001260
8,2,7211400065
53,0,7871500400
21,2,9272202615
278,24,3043200031
29,3,1714900445
29,3,1714900445
6,0,2458400430
276,11,3879901251
173,3,5695000157
229,23,4310702795
50,1,7577700440
84,1,0066000185
92,1,0066000185
54,8,9144100379
56,2,8902000380
0,0,3755100010
159,12,0510002265
55,7,2113700260
238,26,5005000140
18,0,8122101230
85,12,7186800030
0,0,3307700150
30,2,2520900305
119,7,9358001440
16,1,8820903440
24,1,4318200245
16,0,0486000516
20,0,3179100805
92,21,7660600149
19,2,1224039013
19,1,3723800085
38,1,3878900070
164,25,7950300576
20,0,2487200030
0,0,1446800900
179,25,1250200508
53,2,8910500219
31,0,6687500040
26,1,7974200820
92,6,7537300005
72,3,2708100300
47,5,0567000392
74,2,3226049417
160,21,6362900082
196,21,3501600005
172,17,9834200575
40,2,7129300695
51,2,7858600020
21,1,3723800031
14,1,1566100779
36,2,6415100371
349,12,9528102855
41,2,0714000010
33,1,9368700015
7,0,5071400390
35,5,6150200270
68,2,9550201140
111,8,9473200145
101,5,9158100095
47,1,1904100085
122,7,9358001543
162,28,2122700013
28,1,2856102060
0,0,3744600113
6,0,9498200005
59,0,5244801600
41,6,0145000125
11,0,2595300190
112,7,1905500060
254,2,5457801842
66,7,9828201285
24,2,0444000010
69,1,3363900115
59,0,8641500027
239,29,7228501885
43,0,2397100380
176,19,9834201405
176,10,1934800087
11,0,4219400590
0,0,2586800085
56,5,0106000180
67,4,2767600081
113,7,9358001546
192,21,9325800025
82,4,2887700875
136,22,1211000070
33,1,4319200710
45,1,7871500035
42,1,1425039014
28,0,2061100380
291,23,7234600033
189,2,1689401196
139,14,3881900604
12,0,1563102670
7,0,4073200123
0,0,6620400355
52,0,3822200067
101,2,6821100485
157,3,9100000070
216,5,1731800180
62,6,6373000188
47,5,6437400111
65,7,3438500314
204,28,0993001455
51,3,2877102830
0,0,0623049408
50,1,6798100495
28,3,1683900050
65,7,3438500304
91,6,2768301323
44,1,2895650520
41,7,7129303265
105,6,5249800455
31,0,7457000060
17,0,7936000485
13,0,5398600115
5,0,6132600330
0,0,5451220160
205,20,2768100196
0,0,3361401595
22,1,4154303670
178,26,7254200030
93,4,5637500105
0,0,9159700010
7,0,6381501927
146,6,0164000240
75,3,2703100045
44,3,7663700513
60,9,8113101231
190,16,0880000208
190,16,0880000208
0,0,9141100235
28,0,3544400405
64,7,3438500282
90,16,4253400083
27,1,6450303165
12,0,4060000380
33,3,9423400120
34,1,7977200955
56,3,4006000099
0,0,8151600111
53,1,7011201050
121,7,9358001542
123,4,4232903765
0,0,2586800295
32,3,6617500100
107,4,3278604900
62,3,8128700110
29,1,8121100845
36,0,1868901110
123,18,3438503450
59,2,2113700650
105,5,2770604172
58,5,7518501220
65,2,6141100029
21,0,9272200200
103,18,5393600855
31,3,5363200025
9,1,1370802110
156,18,9826701769
160,18,6300000402
136,4,4083306100
9,0,8118600065
135,11,2256500021
70,1,7972603635
138,12,2660500337
139,7,0832700030
307,20,6149700193
36,1,9214400400
2,0,0853400140
118,18,3904100312
62,5,9232900145
0,0,5631500347
48,7,5309100560
0,0,9388100016
0,0,3755100280
272,25,7234601029
55,1,3200900190
407,43,2767604733
59,5,4281400452
44,2,2757700353
37,1,0461004530
69,2,7129800009
0,0,1357900070
35,2,4449800375
9,0,0603000360
0,0,1224049079
13,0,2391600615
0,0,3451000192
0,0,3025300070
12,0,0123039417
145,14,3920000020
0,0,8627600035
12,1,6107700030
131,14,2113200410
11,0,3526039238
60,5,7165700070
0,0,2586800265
18,0,6381501725
33,0,9274203420
54,4,2770601770
35,1,4319200545
61,3,8813400185
112,6,1993200080
33,1,8819900295
50,0,1337800155
95,3,0809003690
54,3,0513000440
73,9,9269200841
26,3,6844701305
39,0,1513800190
158,14,6140600200
18,2,3566800480
79,3,0452001650
81,3,0452001650
35,3,2877102606
17,1,2976800340
175,22,2356800050
38,0,9376301665
33,1,9164100025
20,1,9165100230
9,0,0814000025
15,2,3326049055
261,10,1797500350
74,6,3941900080
162,21,6362900081
13,0,3992700370
173,26,2113200595
12,1,9455200551
54,7,1588600195
280,15,8608900075
54,3,3448002242
128,18,3300701590
219,16,6430500316
50,3,6415100295
48,0,3856903620
60,9,8113100914
43,2,6415100361
0,0,6843600020
40,1,7972601155
52,1,2301400120
21,0,6321000185
0,0,0540100860
0,0,3754800070
73,3,6145601215
53,1,7577700123
27,1,2834600080
0,0,5453700070
558,20,8857850050
131,11,2254502159
1,0,8103000020
0,0,5451200010
119,17,6383000100
131,5,0809003263
63,2,6141100185
31,2,8827900635
107,3,4083305165
19,0,3693900865
64,3,8902000295
108,4,0065000115
184,19,9834201407
1,0,6702500025
8,0,5210200210
38,2,0123039316
94,6,2767600605
69,9,1932300625
109,4,0809003400
194,9,2436200600
53,2,2877103472
0,0,8678650020
730,36,1937300181
27,2,0748000396
15,0,0930000161
19,0,8612600060
24,2,1370802820
166,9,6646900145
14,1,3438503120
223,22,7996710070
25,3,6844702340
96,4,1794500380
57,3,7987400570
198,2,5457800930
33,4,1773100253
45,4,2770600630
0,0,3025300128
17,2,9553200057
278,25,3043200035
52,1,6855700040
87,10,1108000490
82,5,8724900030
0,0,4055700674
1,0,9282800878
315,3,5458300144
281,25,3043200033
4,0,6133100104
82,5,7972602956
35,4,1773100146
38,1,6021503560
105,3,4083304625
37,1,8670900055
0,0,0923049365
30,0,2061100265
260,11,1928300865
62,3,1704900330
8,0,5418500560
114,18,3904100309
26,3,3278606220
34,0,8722100120
28,3,1708400485
33,1,9214900165
30,0,0269000435
59,3,7015200075
41,0,9274203105
18,0,7129301200
59,1,2461900510
122,4,8091100260
40,1,8824900095
137,12,2917200525
70,3,6145602385
86,15,9828200940
283,17,0952006636
0,0,1591600377
0,0,6341000030
0,0,3361400093
125,5,1344300185
77,4,9828201329
105,5,2770604585
112,3,2767601952
5,0,1525039070
225,24,7996710210
31,2,7549800753
55,2,2883200590
96,7,2914700380
97,7,2914700380
40,2,8122100455
140,7,2916200065
7,0,6202600200
44,1,2895650510
31,1,8819900359
146,7,9828702557
60,12,7701400075
0,0,5451100573
25,1,9238900045
76,1,4083303080
39,0,3226049060
24,1,4375700095
4,0,7694600253
48,0,0327000200
15,0,3034200668
88,19,3336000746
240,11,2523400040
95,5,2979800840
25,0,7015200680
28,5,2695600495
136,13,1498302927
67,8,9269200650
69,4,2734101131
42,2,3213200295
0,0,7784000135
63,0,9547203000
40,1,7972600558
187,18,9834201400
17,0,3753000070
45,1,9547204905
43,0,5101404157
0,0,7973201690
24,1,4315701158
109,17,7515000006
51,0,1646501600
0,0,1180005450
138,13,1703401130
157,27,3300700767
61,2,9287800145
62,7,2997800089
80,5,8724900040
27,1,6338000380
162,21,3448000241
36,3,2770600647
36,3,2770600647
43,1,7015200170
121,6,2767602217
188,18,9834201327
65,5,5100400243
59,2,1744700020
9,0,6327000170
49,4,2724049155
32,3,2877101895
81,12,2092700090
91,1,1929300655
134,20,9828200480
236,3,2249500380
8,0,4073200795
38,4,1782000100
81,4,7625704310
95,7,0534000160
0,0,3826000155
90,3,1175000100
404,29,2862100980
92,4,7750500285
91,7,1722800846
125,1,1959701478
0,0,0795002265
125,24,7217400495
96,1,3528900060
0,0,1635500010
75,3,2436200175
116,8,5649600262
172,17,9126101111
37,4,3680900025
570,21,8857850120
204,28,5394600152
229,20,4365200645
137,20,3796000255
232,26,6300500560
37,2,8122100050
0,0,7889600180
192,21,3037200047
82,5,8724900020
56,4,2770600500
49,6,2624049087
21,0,4383200035
65,11,3964400005
24,3,5185100035
159,12,0510002066
20,1,5141000580
21,0,3693901075
20,3,0555000330
15,0,1370800290
16,1,3034200500
15,0,2056100565
139,24,5700001340
147,4,9521100230
302,29,7234600674
0,0,0923049232
49,0,5100402521
308,26,7387500059
0,0,3211200110
65,5,6373000034
6,0,6383500530
23,0,3179101005
24,1,3547900125
56,8,9412900069
0,0,5145100430
156,19,4302200520
265,14,1972200779
6,0,2874600360
55,2,8911000585
76,0,2749600020
32,5,1826049364
138,13,1498302930
0,0,3995700495
46,2,0369000515
86,6,2767600391
75,6,3052700310
8,1,0923000101
0,0,3361401685
0,0,0723049610
279,37,3319502035
218,23,2768100506
57,2,3723800424
53,7,7338401505
271,36,0007600146
111,3,3277801450
0,0,7952800060
16,0,6600000327
230,21,5005000145
19,0,3179101155
51,4,3278606050
24,0,5101405559
143,6,0880000005
177,27,7950300625
136,13,1498302940
9,1,1818800295
336,31,8080400052
26,0,7192800200
91,5,4364700521
152,15,2767602016
134,23,7883606755
63,8,1105000232
92,3,1525039046
49,1,5100403414
29,2,3820700030
90,16,3812400426
59,1,8911000140
20,3,1224039028
38,2,4319200535
98,4,6450304130
139,14,1498302933
33,1,6392001470
83,4,5016003015
356,32,8080400045
142,11,2660500336
18,2,3034200204
221,25,1532300005
0,0,1922800120
114,4,7500000065
110,3,3277801453
199,25,0993001402
19,0,6821100200
227,21,8673400027
61,7,9274203005
139,14,1498302935
67,12,1443500145
74,3,9191200140
35,1,7312400555
63,4,8825900225
29,3,1370803825
52,0,7550800140
123,14,9188201220
11,0,0579000004
30,2,1250202934
0,0,1223049085
28,2,9448300115
144,24,7883607725
138,14,1498302932
65,3,7625702350
26,2,9448300116
132,10,9482700440
561,20,8857850040
54,8,6896300335
44,5,2114700880
51,5,7518508906
113,18,3904100314
334,32,8080400053
91,3,7972603341
91,3,7972603341
33,0,0225039069
215,9,6126601140
37,2,7139800110
41,0,0269001152
43,1,2895650580
138,12,1703401055
0,0,7708500180
0,0,2787050020
319,3,5458300145
0,0,5452302175
0,0,7520000186
0,0,2524049325
111,5,2767601025
96,2,9550202730
42,2,3213200090
0,0,2787050060
11,0,4059400550
0,0,2787050010
0,0,6632900547
0,0,1721801400
119,7,2771601635
120,7,2771601635
136,5,2883200190
86,3,2770605510
136,5,2883200192
0,0,7973202160
0,0,1180005230
254,12,1928300885
156,7,5005000295
186,11,2254501916
139,15,1498302928
115,4,3277801617
62,1,6762700660
350,33,8080400051
27,1,2856101256
60,9,1109000168
0,0,9527000080
49,2,8058500007
0,0,0923049308
58,7,8857780120
65,4,7891600245
129,5,1344300230
179,3,9301301144
58,2,3626039250
115,18,3904100308
46,4,0924000040
45,1,2895650560
81,8,3331001970
192,22,3037200046
30,1,3348401582
19,3,8901000170
59,3,5347200280
81,1,7972603430
0,0,2141250110
21,1,4375700115
53,5,0567000735
23,0,8073000500
140,18,9188201257
48,1,2771101222
70,3,2917200280
43,1,2895650590
44,1,0151000080
35,2,0342000125
169,10,2436200290
0,0,7657600035
159,9,1344300385
279,29,2767603531
0,0,2260300060
46,7,3626039353
36,2,0342000126
325,4,5458300147
131,20,6840700219
113,6,9550200790
94,8,4303200255
113,3,3364900265
132,7,1175000942
23,0,2624049051
45,1,7508700055
47,1,7011201355
204,16,1982201565
26,2,2325039094
47,1,2771101110
1,0,4058801090
63,7,2997800090
176,21,3501600105
36,2,0123039011
36,1,0123039011
65,5,6373000036
59,5,6373000037
109,17,6056110950
32,2,2877102215
34,2,2877102215
0,0,1224049040
106,7,7011201395
81,6,3052700697
47,0,7519001330
105,8,5550300100
126,1,1959701476
182,23,2291400480
67,11,4006000004
0,0,3883800055
95,4,2883201365
53,5,0567000737
75,7,0838000135
60,9,3812400782
80,11,3812400782
28,4,3438500819
70,0,3856902210
53,5,5366200030
44,0,2895650600
96,2,1732800193
24,3,1377300245
34,3,1370802745
183,14,4083802613
13,0,6833200010
13,0,9490200090
104,14,6379500865
127,1,1959701470
74,8,9269200575
14,0,2391601105
9,0,0223039301
184,17,9826700757
209,16,2768301450
47,3,3278600780
19,0,9284801215
72,4,2767600130
126,1,1959701475
60,12,1862400160
0,0,1180005320
0,0,1446800495
22,1,1250203345
127,1,1959701471
7,0,5116400040
99,2,1338800740
45,1,2771101117
60,12,1862400175
199,5,4206901110
22,0,0225039081
26,0,0976000879
295,25,4365200595
117,14,6638900514
31,1,3335000040
148,4,2883200187
0,0,0795001370
0,0,1410300055
176,3,2264500785
157,19,6300000316
23,0,4279900320
10,0,0387000065
6,1,4058802290
58,5,6373000038
12,0,1025049151
0,0,7120000150
16,0,8559900215
210,22,6431000880
0,0,8718500660
91,2,1130000115
146,4,2883200186
167,5,0312000140
34,3,5364200285
0,0,7812801595
0,0,2470100090
74,8,3438500600
45,1,7920100005
0,0,4202400149
130,7,8615800685
40,0,2922701665
35,0,9828700550
0,0,5451200480
29,1,5316100311
0,0,0795002180
76,2,4083303590
77,2,4083303590
0,0,1974400030
31,0,4318200476
173,14,0476000233
59,12,1443500875
95,17,1862400467
6,0,1102001231
19,1,4375700145
36,3,1781500450
23,3,6844702760
37,0,0269000711
87,3,7750500145
33,3,1826049283
39,3,2028701005
0,0,7812801565
32,1,7518508245
37,3,3680400145
0,0,0795000776
0,0,3835501911
162,17,3929400055
90,2,6610000820
10,0,2594200225
50,8,2690600020
23,2,5042300255
36,0,1338300300
34,2,3331500170
226,24,2767602974
213,0,3975400170
6,0,8101900480
41,1,3807500056
39,0,5101404705
150,16,2767602015
138,4,2883200191
22,3,2426039087
145,16,9826701767
45,2,8121101195
284,24,7234600021
0,0,8019200060
80,3,2376700044
10,0,0868001955
92,0,1257200535
96,1,1257200535
143,9,6430000490
53,4,0567000736
184,24,9197950150
0,0,3025300207
47,1,6140100640
25,2,2021200140
68,10,2688100123
268,10,9221400915
77,7,3438500323
0,0,0704500170
43,4,1773100536
12,0,3799000011
28,1,5316100845
48,2,8704600095
44,3,8827900690
73,8,6056111431
135,11,1453600046
245,21,4365200785
33,0,2771603302
116,4,3277801620
0,0,3841600211
0,0,2787050090
11,0,5119000130
0,0,2524049297
160,13,3037200050
1,0,8103600041
24,0,4321200295
98,22,3336000980
67,4,9191201315
31,0,4316200040
32,0,2771603425
17,0,9161100460
0,0,5315100876
157,12,0510003190
39,1,7129301480
0,0,0316000145
98,1,1257200780
1,0,7568700505
31,0,0930000288
165,35,3336001189
0,0,1223039234
21,1,0369000005
52,3,1704900055
92,6,2767600390
54,4,0013002075
41,10,3524049039
268,40,0007600125
16,0,9161100630
169,24,1604600565
0,0,1223039185
20,1,7857000847
40,4,0923000220
33,2,0208500180
150,16,4356200050
0,0,5632500040
86,14,3540900135
0,0,1180000585
57,4,2113700020
28,1,3438502071
27,3,2126049010
18,1,1250203970
199,23,9834201035
91,15,7883605345
0,0,0623049382
199,10,2767603262
56,4,3332000645
47,12,0339000103
78,0,3856904669
79,10,3331002125
18,4,1454100522
194,2,5457301005
0,0,2854000120
144,17,2113200451
138,16,7544800350
92,7,2767601191
6,0,7812500320
288,7,3879901245
131,6,2916200066
78,6,3052700694
47,2,2771101221
63,3,3362900525
78,6,3052700695
14,0,9284800978
8,1,2595300010
73,3,3448001011
116,18,3904100311
323,5,5458300146
117,18,3904100307
16,1,3693900425
109,7,3654200039
23,2,3424049034
16,1,6844703370
74,1,2461900920
28,1,7974200821
79,1,1912100030
66,2,3226049493
3,0,6202600010
125,21,7217401186
89,19,7548300662
45,4,1714900040
8,0,1954700015
123,17,7883604085
11,0,6784200075
1,0,7568700655
28,2,1714900520
31,4,3739500045
0,0,3649100025
11,0,1102001275
146,15,9826701766
220,23,7132300541
186,26,9379300081
20,0,7010700350
118,2,2767601951
6,1,0399000085
2,0,0123039529
72,2,5098950110
13,0,7857000076
204,22,6145601865
0,0,5425700165
190,25,0993002246
197,22,7228500669
7,0,7533800460
86,7,4303200345
78,9,7883600855
277,6,3879901252
79,11,8850000537
34,0,4319200130
124,16,9484000050
0,0,0723049047
44,1,8902000125
43,1,6815100175
63,1,7129300620
228,24,6300500410
83,1,9528105195
90,11,3834500310
78,4,3645100295
12,0,5652601096
67,3,9828700375
0,0,7694200340
75,4,5100400244
29,2,3438500069
0,0,1668800060
108,20,6382500067
0,0,8019200556
214,19,7899800770
68,13,8165501220
82,1,1699900096
11,1,7896300710
27,1,4425600065
75,12,9144100388
66,12,8165501230
30,5,6844701556
32,1,0511000040
48,9,7129303365
68,3,9547200560
27,0,1623800320
44,1,3142600090
154,3,4083305637
145,6,0810000140
174,2,1930300122
59,2,5017000500
140,10,2660500321
92,18,8850000316
93,9,2768301266
69,1,2349300029
0,0,7694210160
40,2,4006000424
116,5,7625702994
14,0,8118600335
128,1,1959701473
39,1,8819900280
70,10,3812400305
12,1,5041300005
35,4,2769602162
0,0,3810000446
10,0,5071400380
36,1,6021503900
34,2,8805900340
23,0,4315701134
179,22,8121100045
47,1,2767900035
11,0,8098400265
56,5,6373000040
55,2,2491200625
26,2,7663700602
167,11,1930301545
52,3,0013001638
145,3,0312000128
148,9,1934800200
154,12,0510004355
178,2,2324039162
30,0,2771603428
84,2,6762700695
277,7,3879901253
40,2,5309100240
35,0,7519000880
31,0,2771603426
24,0,0976000882
168,12,0510002064
24,1,7312900080
325,13,1972201333
343,31,8080400048
0,0,3761700050
57,3,1704900555
251,35,4226900214
9,0,0387000095
184,2,5695000156
25,3,3834000065
10,0,7896300231
48,0,2895650490
70,13,8165501210
49,1,9151600006
200,24,2767602835
0,0,0923049178
67,7,9331800545
67,7,9331800545
65,7,9331800545
53,5,7658600321
91,6,7011201196
367,13,3131201730
86,6,5101408570
43,0,3186600025
79,6,1773101119
29,0,7575700015
11,1,0323049090
5,0,0464000430
18,1,6821102311
99,7,1646501200
0,0,2586800300
6,0,3500100046
0,0,2783600080
49,6,0461001870
5,0,1525039045
151,33,1944800115
112,7,2770605175
16,0,2263000115
156,5,3359500175
178,17,7899800160
84,2,5101401846
47,5,3726800045
90,7,3331002170
26,0,8024202025
24,1,1909600029
34,3,3680400220
55,1,5319100170
40,0,0603002035
34,0,0705000170
17,0,4058801795
116,5,9521101417
0,0,4055700397
0,0,5269200110
0,0,5269200110
0,0,1324049035
136,18,9188201180
66,4,3019300045
179,9,9828702894
0,0,2174502091
13,0,4073200040
129,19,9818700085
0,0,1727510070
105,4,1175000115
34,2,7518506425
32,4,2769602120
0,0,2524049133
4,0,7812801135
102,2,1394300055
21,1,3151600033
58,4,3448001789
0,0,7689600875
170,12,0510002065
59,3,8835900150
51,0,8641500281
31,5,5652600005
24,2,0555000118
96,7,1722800849
9,0,1070000150
0,0,3649100349
38,5,1782000240
96,7,1722800848
23,0,6438400165
63,6,7518502540
69,15,1443500511
0,0,4260700035
176,9,9828702896
42,0,1995200310
48,0,1053000115
108,19,6382500069
12,0,0435000015
31,2,5583200794
0,0,7812801810
141,16,9826701765
13,3,5476200197
144,9,1934800199
119,7,3491300066
137,11,3797000475
69,4,9287800805
177,17,9344100193
778,45,7132300046
29,2,7925100320
140,18,6379500158
44,2,2126049219
44,3,6798100359
0,0,4140940060
32,1,7972600890
0,0,9315700060
0,0,2174504015
43,4,0342000435
47,2,1125049087
131,7,6450300348
11,0,0868000235
31,2,0748000390
5,0,1223039281
88,5,3626039392
153,17,2767602020
67,10,8165501240
44,2,4319200510
40,1,1169000355
101,8,6021502265
166,15,0263000178
0,0,2525049198
121,6,9358000610
13,0,7010700860
134,8,9828702648
51,2,8924100115
53,1,0009000025
37,3,8901000490
66,1,9523102535
28,0,7755400020
0,0,8678650070
155,10,8615800760
28,0,1333300100
0,0,5451220110
69,3,2887701541
34,0,3693902440
0,0,0985000474
0,0,0985000474
0,0,0985000474
133,7,6450300355
219,27,6046400475
150,12,2660500322
43,0,2922701554
69,8,1109000424
21,1,7655900250
57,1,9376302376
59,6,1862400256
218,24,6145600555
0,0,4058200180
91,13,1822300070
17,2,1454600085
90,0,9550202770
93,13,8850001015
52,4,5101408594
218,24,6145600553
110,20,9818700105
126,22,3904100087
55,0,1860600605
0,0,8022900015
112,17,1189001110
31,0,5700002665
566,19,8857850100
0,0,8650300090
307,14,2646000020
34,2,9448300120
80,1,9136100056
150,17,2767602019
183,18,9344100421
147,0,4083304085
44,1,2771101112
121,2,9390700116
861,60,3320000460
55,6,2112700410
116,6,4302201055
42,0,9828700504
48,2,7015200940
191,17,3126049254
8,0,7896300191
64,14,7135300165
142,14,1498302853
202,26,6431000989
221,25,2767603892
118,1,1959701474
56,8,1109000081
89,5,6824100015
0,0,7694210330
9,0,6381501280
122,18,2926049547
0,0,3761700250
42,0,9828700505
42,4,6414100190
44,2,4443800070
102,14,8850400050
16,0,6381501680
289,30,2767603526
36,2,6821600030
65,4,5414100395
197,18,2254501588
59,4,1646500240
59,0,7011201051
0,0,1926059071
31,3,3438502175
44,4,3448001400
141,14,1498302938
63,0,7577700121
0,0,5486800030
0,0,0795001020
290,30,2767603527
130,5,3277800812
68,10,1112000100
55,1,3200900060
